,,SCF,MP2,CCSD,CCSD(T)
aug-cc-pVDZ,bromine,4.1391694646663035,3.7274011889550795,3.781488592590988,3.7464799541063636
aug-cc-pVDZ,chlorine,2.739750084674445,2.4863542291777874,2.517843480078571,2.5006170063377904
aug-cc-pVDZ,nitrogen,0.8233513032762712,0.6701653578691008,0.72980970417604,0.739256479393629
aug-cc-pVDZ,oxygen,1.6378115236541624,0.6566435024852311,1.1845515374022226,1.1626942924920984
aug-cc-pVDZ,carbon_monoxide,0.5258704948338517,0.6027413140918848,0.6091317798428375,0.6008890050450436
aug-cc-pVDZ,nitrogen_monoxide,0.8605353136834489,0.6853357642379265,0.8483288399908682,0.8363771409953236
aug-cc-pVDZ,sulfur_monoxide,2.050691177159853,1.1562112114862262,1.7256109653672576,1.666800157670746
aug-cc-pVDZ,carbon_dioxide,1.8587919746479162,2.297603951650638,2.208507894262826,2.2177694381808877
aug-cc-pVDZ,sulfur_dioxide,2.105916048065883,2.2712698214195406,2.3249100201213637,2.294481413585789
aug-cc-pVDZ,ethene,1.9703389820147743,1.624918515572051,1.6632343020448919,1.6438610790851937
aug-cc-pVDZ,propane,0.7954711157104559,0.914355292703075,0.8562186930163124,0.8825846269525335
aug-cc-pVDZ,1-3-butadiene,7.344763661446126,6.078267994805391,5.983252310535968,5.971269498083661
aug-cc-pVDZ,isobutene,2.838355678760609,2.5607031514358667,2.5733223494671513,2.569188920018785
aug-cc-pVDZ,1-pentene,3.7352288615978435,3.5774341668673504,3.508633076256008,3.54492656781561
aug-cc-pVDZ,water,0.22247141099450515,0.14474362010740066,0.1623255793853522,0.15775883949656708
aug-cc-pVDZ,methanol,0.4574838085507335,0.48392466361160036,0.4653543209683995,0.47600596926121874
aug-cc-pVDZ,ethanol,0.7480399985403189,0.8047797635646173,0.778871611591665,0.7983698034092171
aug-cc-pVDZ,methylformate,1.4879117067547563,1.8292781825852926,1.7643875809163094,1.8220493365561397
aug-cc-pVDZ,methylacetate,1.8716056998137478,2.272581349020003,2.1669126283051274,2.2495486336793142
aug-cc-pVDZ,acetone,1.5411987931653528,1.7805001009288324,1.735036210676187,1.7757758541136912
aug-cc-pVDZ,acetaldehyde,1.440418306983542,1.5961335313563532,1.5879528178485718,1.6114090411207775
aug-cc-pVDZ,acetic_acid,1.4402998046233881,1.7041695921301343,1.6625471106574674,1.7017427504692766
aug-cc-pVDZ,dimethyl_ether,0.9958719286459109,1.027475973363112,1.0035430023259406,1.0222199947517194
aug-cc-pVDZ,N-methylacetamide,2.2413347015349605,2.7490965107953516,2.627720442716173,2.7296510426929292
aug-cc-pVDZ,dimethyl_sulfide,1.7873540846784155,1.7900118166721388,1.7315081010788564,1.74893398572329
aug-cc-pVDZ,dimethyl_sulfone,0.5611153449858479,0.5297073745699399,0.5097848883150445,0.5252553365649469
aug-cc-pVDZ,fluoromethane,0.20250369395316647,0.26562111060624516,0.25459987670999096,0.26275003487532644
aug-cc-pVDZ,phosphine,0.11885975870184498,0.22030876214947673,0.2009185017281336,0.21573481895757807
aug-cc-pVDZ,hydrogen_sulfide,0.05780659466973159,0.08866736334871005,0.08747544081321726,0.09687737441581525
aug-cc-pVDZ,silane,0.0001500542894472617,0.0001330087053165201,0.00020579604957280396,0.000238383792831022
aug-cc-pVDZ,ammonia,0.059962023218152284,0.25335242988751766,0.2179160710351311,0.24169570414376312
aug-cc-pVDZ,dimethyl_amine,0.8861890987766023,0.9506548529987634,0.9025350930305588,0.9272477861011712
aug-cc-pVDZ,trimethyl_amine,0.7956616135581097,0.6010805789776945,0.5922138387788105,0.5672377942123284
aug-cc-pVDZ,acetonitrile,2.247082229637127,2.226104829776555,2.238515299267069,2.2790345574724613
aug-cc-pVDZ,imidazole,2.966530068923363,3.1720282174211736,3.13847392476373,3.1948132000695812
aug-cc-pVDZ,pyrrole,3.1340829165790147,3.272766027159796,3.263379917758499,3.2998803014270415
aug-cc-pVDZ,pyrazole,2.954876996278673,3.132051716428043,3.111040108157512,3.149640450095347
aug-cc-pVDZ,furan,2.8017239858841942,2.9337179927329067,2.900628636905534,2.9466133498398417
aug-cc-pVDZ,thiophene,4.082718292808581,4.209163051744014,4.202491723379756,4.240189954778223
aug-cc-pVDZ,pyridine,4.653670514997174,4.977193936721276,4.802283459021995,4.849084380837428
aug-cc-pVDZ,phenol,5.568323932171008,6.064601970489554,5.860437048316325,5.941967361620934
aug-cc-pVDZ,chlorobenzene,6.901171662314247,7.312962791294766,7.081581726620888,7.172682219841139
aug-cc-pVDZ,fluorobenzene,5.0185157349850105,5.383681752544593,5.208081569726088,5.2622627068652115
aug-cc-pVDZ,toluene,5.929638117746245,6.317587519102181,6.077204780027288,6.145380263607563
aug-cc-pVDZ,benzene,4.913866330215699,5.205791345012705,5.031275535821067,5.071662301057656
aug-cc-pVDZ,cytosine,6.542858641968122,7.736603941500631,7.55881531884753,7.7184779565966
aug-cc-pVTZ,bromine,4.094899278578412,3.6783150001350866,3.759075672997992,3.701098411282319
aug-cc-pVTZ,chlorine,2.720300840603913,2.469868679582201,2.5176582490422734,2.4876508443260463
aug-cc-pVTZ,nitrogen,0.804272521804794,0.6410841080711381,0.7051739958272678,0.7083229210752837
aug-cc-pVTZ,oxygen,1.6144724320330224,0.591071768281315,1.133613042957365,1.098974866545337
aug-cc-pVTZ,carbon_monoxide,0.4956778601342428,0.5650468279499911,0.5643059045944832,0.5579154388435315
aug-cc-pVTZ,nitrogen_monoxide,0.8342031776970242,0.5722056741285897,0.801083204459347,0.7849572872842121
aug-cc-pVTZ,sulfur_monoxide,1.9298280217903518,1.0416459060862981,1.592429955560141,1.5218569865349107
aug-cc-pVTZ,carbon_dioxide,1.7798836158332008,2.202580505312933,2.0936647423084493,2.1144106020536984
aug-cc-pVTZ,sulfur_dioxide,1.9982535968917177,2.163227226589075,2.1890531150701613,2.1745049187190433
aug-cc-pVTZ,ethene,1.9090975428460961,1.572566843350533,1.6327973954928283,1.6028171923355354
aug-cc-pVTZ,propane,0.793584018204668,0.9281240698685959,0.8709895647991143,0.899027098099667
aug-cc-pVTZ,1-3-butadiene,7.302031787690907,6.052482197190855,6.03082690272172,5.976751950084649
aug-cc-pVTZ,isobutene,2.829924175666465,2.56868299869715,2.5921313290332146,2.5816075676918375
aug-cc-pVTZ,1-pentene,3.730160812700359,3.610910719863137,3.555136300784687,3.585694679171145
aug-cc-pVTZ,water,0.1871922073976919,0.09575258789324813,0.1235390117364808,0.11294552687705428
aug-cc-pVTZ,methanol,0.45388022763108155,0.4872714609590583,0.4706536532662218,0.4809454785047336
aug-cc-pVTZ,ethanol,0.7408449538018314,0.8093660920615419,0.7878274029097841,0.8068987523407501
aug-cc-pVTZ,methylformate,1.4686814583271837,1.8120685397533383,1.7338694857239219,1.8007850007051212
aug-cc-pVTZ,methylacetate,1.8584459806884253,2.277084067744059,2.158461636590646,2.251272196060827
aug-cc-pVTZ,acetone,1.5180398589001791,1.7602724271136059,1.700195021243431,1.7480998293345273
aug-cc-pVTZ,acetaldehyde,1.408835198949276,1.5610149569411276,1.5432847843043485,1.57112806599791
aug-cc-pVTZ,acetic_acid,1.4190372437800813,1.6862780136177828,1.6296816739504365,1.6772749380535885
aug-cc-pVTZ,dimethyl_ether,0.9819440345766076,1.0286867696041126,1.0100878540593012,1.0280650643407403
aug-cc-pVTZ,N-methylacetamide,2.2311641531264033,2.75554744819455,2.6144059545294844,2.7292648453747064
aug-cc-pVTZ,dimethyl_sulfide,1.7426939527054248,1.7811133078515478,1.7445844863508133,1.7592766420072181
aug-cc-pVTZ,dimethyl_sulfone,0.5789594841076698,0.5766562615563474,0.5600198424374637,0.575691829021378
aug-cc-pVTZ,fluoromethane,0.18245243064889957,0.24371756537004877,0.23417817240447797,0.24320816128291606
aug-cc-pVTZ,phosphine,0.15988342019612034,0.24961758262837172,0.2115737708061505,0.22850558912155786
aug-cc-pVTZ,hydrogen_sulfide,0.05789184448192632,0.11454750966792042,0.09239256874845886,0.1058385952751317
aug-cc-pVTZ,silane,4.0103695751622173e-05,0.00010860168627227378,5.6715190432770215e-05,8.96743859522465e-05
aug-cc-pVTZ,ammonia,0.06565478518169159,0.2529618080067331,0.20352650275010375,0.2330484308101535
aug-cc-pVTZ,dimethyl_amine,0.8845656566862593,0.9602381953046817,0.9170577264172125,0.9410417075558641
aug-cc-pVTZ,trimethyl_amine,0.7964676931008668,0.6341911911296351,0.6518088535371467,0.6220215083018105
aug-cc-pVTZ,acetonitrile,2.196190040031067,2.175907258409849,2.1878546505076044,2.224530366825685
aug-cc-pVTZ,imidazole,3.0194212135293315,3.242545201001147,3.186939539480094,3.249392430550646
aug-cc-pVTZ,pyrrole,3.1942475859176045,3.3616921668706725,3.3377075740606608,3.380316095816029
aug-cc-pVTZ,pyrazole,2.991220450901019,3.182324175690795,3.146012871134846,3.189391748779081
aug-cc-pVTZ,furan,2.8536284698488084,3.004711685709959,2.9590118958575578,3.0092202375870825
aug-cc-pVTZ,thiophene,4.135454527559714,4.274011844575261,4.2487317470189305,4.288412410015273
aug-cc-pVTZ,pyridine,4.694964239026918,5.031415165188346,4.845824699863735,4.894470718001583
aug-cc-pVTZ,phenol,5.618871021125279,6.148710664152565,5.927960771073193,6.017768309734359
aug-cc-pVTZ,chlorobenzene,6.969926359212305,7.422605897206993,7.172296069516369,7.265109761011477
aug-cc-pVTZ,fluorobenzene,5.062704202940577,5.453292318920143,5.269515202929242,5.328368372673644
aug-cc-pVTZ,toluene,5.97275646415655,6.400089492398115,6.154609383230849,6.226311916541384
aug-cc-pVTZ,benzene,4.967407197950779,5.280775593956051,5.1007944577319595,5.14238594645959
aug-cc-pVTZ,cytosine,6.534398945391136,7.751980857444675,7.513730183772972,7.7077867675748735
aug-cc-pVQZ,bromine,4.106013132333001,3.6968380953416204,3.7977889237852613,3.734069497838503
aug-cc-pVQZ,chlorine,2.7199303785313154,2.4767222216077545,2.5350699517135205,2.502654545631244
aug-cc-pVQZ,nitrogen,0.7976042094993939,0.6371942594676148,0.7014693779968136,0.7033216870436554
aug-cc-pVQZ,oxygen,1.5989130370924713,0.5782908367794117,1.1204616499093223,1.0832302405684868
aug-cc-pVQZ,carbon_monoxide,0.48743508533644947,0.5556926679873218,0.5529142045486743,0.5469868163884689
aug-cc-pVQZ,nitrogen_monoxide,0.8254807011704063,0.5390407817715794,0.7900339232006152,0.7730336872317435
aug-cc-pVQZ,sulfur_monoxide,1.8930596895138045,1.0145095813797849,1.5621447042894665,1.4884228118588239
aug-cc-pVQZ,carbon_dioxide,1.759508217634091,2.1792414131653355,2.0658801089748913,2.088293046993911
aug-cc-pVQZ,sulfur_dioxide,1.963155177163921,2.1227968432951667,2.141529200095563,2.130371733221635
aug-cc-pVQZ,ethene,1.894578249109522,1.567213924928059,1.6314692676867497,1.5988663736492799
aug-cc-pVQZ,propane,0.7939546524201512,0.9283679620012912,0.8691540279433632,0.8976502547134723
aug-cc-pVQZ,1-3-butadiene,7.287136092966016,6.048361896461287,6.0437215208562405,5.978464341460864
aug-cc-pVQZ,isobutene,,,,
aug-cc-pVQZ,1-pentene,,,,
aug-cc-pVQZ,water,0.1736484496992088,0.07445140543079347,0.10760307292575437,0.09471551831765279
aug-cc-pVQZ,methanol,0.4495983938898546,0.4822835869047828,0.4650069332557058,0.4752618774756329
aug-cc-pVQZ,ethanol,0.7379819472398215,0.8056227235798425,0.7837626964960618,0.8028362491512981
aug-cc-pVQZ,methylformate,1.461127244883623,1.802068951714171,1.7181967808998546,1.7867252793498543
aug-cc-pVQZ,methylacetate,,,,
aug-cc-pVQZ,acetone,1.5111303438990868,1.7500704647625744,1.684932065371288,1.7338347849623184
aug-cc-pVQZ,acetaldehyde,1.4005673520145425,1.5505350510246798,1.5295799076201673,1.558051644221209
aug-cc-pVQZ,acetic_acid,1.4109391729936696,1.6748014972097696,1.6134014797503566,1.6619967404584717
aug-cc-pVQZ,dimethyl_ether,0.9789393408669395,1.0252698067131587,1.0064502067565735,1.024281048488072
aug-cc-pVQZ,N-methylacetamide,,,,
aug-cc-pVQZ,dimethyl_sulfide,1.7318942213433257,1.7749684827540628,1.7423432640397747,1.757252113973382
aug-cc-pVQZ,dimethyl_sulfone,,,,
aug-cc-pVQZ,fluoromethane,0.1751821368094329,0.23394661988017101,0.2237126285038803,0.23269632582466984
aug-cc-pVQZ,phosphine,0.16983783053488324,0.25661282442927996,0.21694211584446288,0.2342381929311586
aug-cc-pVQZ,hydrogen_sulfide,0.06255557618735162,0.11328953092705035,0.08278792180305293,0.09657522113088318
aug-cc-pVQZ,silane,0.00012251946097981554,5.671535162667955e-05,0.0001570367662774568,8.967458985432934e-05
aug-cc-pVQZ,ammonia,0.0765151037332949,0.2647865693621377,0.20977281814632295,0.24078357722130414
aug-cc-pVQZ,dimethyl_amine,,,,
aug-cc-pVQZ,trimethyl_amine,,,,
aug-cc-pVQZ,acetonitrile,2.1842426499323864,2.1649323291587983,2.176370337690935,2.211749436057212
aug-cc-pVQZ,imidazole,,,,
aug-cc-pVQZ,pyrrole,,,,
aug-cc-pVQZ,pyrazole,3.000674984307046,3.1977561255079254,3.15514336143718,3.199265988737684
aug-cc-pVQZ,furan,,,,
aug-cc-pVQZ,thiophene,,,,
aug-cc-pVQZ,pyridine,,,,
aug-cc-pVQZ,phenol,,,,
aug-cc-pVQZ,chlorobenzene,,,,
aug-cc-pVQZ,fluorobenzene,,,,
aug-cc-pVQZ,toluene,,,,
aug-cc-pVQZ,benzene,,,,
aug-cc-pVQZ,cytosine,,,,
aug-cc-pV5Z,bromine,4.110829135065102,3.7022097848651225,3.8046424615991556,3.7366627197116946
aug-cc-pV5Z,chlorine,2.7201156116734446,2.487465613289748,2.544331497210955,2.511545629056082
aug-cc-pV5Z,nitrogen,0.7972337476900258,0.6360828740395099,0.7005432236050078,0.7018398398061824
aug-cc-pV5Z,oxygen,1.5978016519275953,0.5782908362529537,1.120091187836725,1.0817483938574721
aug-cc-pV5Z,carbon_monoxide,0.4856753920709868,0.5530068200668234,0.5499505106001858,0.5440231219135229
aug-cc-pV5Z,nitrogen_monoxide,0.8249258814963615,0.53088673656952,0.7885843860899309,0.7714665493213149
aug-cc-pV5Z,sulfur_monoxide,1.874629216142915,1.013027734142312,1.5509382371225595,1.4782351122328106
aug-cc-pV5Z,carbon_dioxide,1.7571002167944993,2.1753515645618124,2.060323182624054,2.083477043735353
aug-cc-pV5Z,sulfur_dioxide,1.9393457700903238,2.1059503227977223,2.1159952824385866,2.108837017203443
aug-cc-pV5Z,ethene,,,,
aug-cc-pV5Z,propane,,,,
aug-cc-pV5Z,1-3-butadiene,,,,
aug-cc-pV5Z,isobutene,,,,
aug-cc-pV5Z,1-pentene,,,,
aug-cc-pV5Z,water,0.1693886621691102,0.0664582086619912,0.10250878809318602,0.08855577370191338
aug-cc-pV5Z,methanol,,,,
aug-cc-pV5Z,ethanol,,,,
aug-cc-pV5Z,methylformate,,,,
aug-cc-pV5Z,methylacetate,,,,
aug-cc-pV5Z,acetone,,,,
aug-cc-pV5Z,acetaldehyde,,,,
aug-cc-pV5Z,acetic_acid,,,,
aug-cc-pV5Z,dimethyl_ether,,,,
aug-cc-pV5Z,N-methylacetamide,,,,
aug-cc-pV5Z,dimethyl_sulfide,,,,
aug-cc-pV5Z,dimethyl_sulfone,,,,
aug-cc-pV5Z,fluoromethane,,,,
aug-cc-pV5Z,phosphine,0.17064258958201628,0.25279971547138247,0.21181831740550533,0.2296512735498475
aug-cc-pV5Z,hydrogen_sulfide,0.06187655348872829,0.10222966138839608,0.07139699395394548,0.08490821710806126
aug-cc-pV5Z,silane,6.946150699775803e-05,5.6714868054267145e-05,9.823359138970879e-05,0.00014643753419548951
aug-cc-pV5Z,ammonia,0.08131838773139449,0.270840676573743,0.2133873047553975,0.2452824224087241
aug-cc-pV5Z,dimethyl_amine,,,,
aug-cc-pV5Z,trimethyl_amine,,,,
aug-cc-pV5Z,acetonitrile,,,,
aug-cc-pV5Z,imidazole,,,,
aug-cc-pV5Z,pyrrole,,,,
aug-cc-pV5Z,pyrazole,,,,
aug-cc-pV5Z,furan,,,,
aug-cc-pV5Z,thiophene,,,,
aug-cc-pV5Z,pyridine,,,,
aug-cc-pV5Z,phenol,,,,
aug-cc-pV5Z,chlorobenzene,,,,
aug-cc-pV5Z,fluorobenzene,,,,
aug-cc-pV5Z,toluene,,,,
aug-cc-pV5Z,benzene,,,,
aug-cc-pV5Z,cytosine,,,,
